start	end	text
4821680	4823680	But what were you going to say before you think...
4823680	4826680	I just think the simpler explanation, which isn't necessarily the right one,
4826680	4827680	is that...
4827680	4831680	But the one that was in my head is that...
4831680	4836680	Bill is really worried about a transaction or transaction
4836680	4840680	that the bank has done with a client that are now boomeranging back at them.
4840680	4843680	And he's worried about his culpability in that.
4843680	4844680	That's too simple.
4844680	4848680	Because what we know now is that McKaylee Faisola did this transaction.
4848680	4850680	Well, we don't know what's Monodiposki, by the way.
4850680	4851680	That's an assumption.
4851680	4853680	Well, I mean, what else could it be?
4853680	4855680	Look, we'll get into what Bill knew about Monodiposki.
4855680	4856680	Basket trades are over.
4856680	4857680	Library's over.
4857680	4858680	Well, in fact, hang on.
4858680	4859680	What else is going on?
4859680	4860680	No, they're not over.
4860680	4861680	Well, I mean...
4861680	4862680	No, hang on.
4862680	4864680	We can do this right now if you want.
4864680	4869680	In fact, the Monodiposki investigation was scheduled
4869680	4876680	to begin on Monday, January 27th.
4876680	4877680	Really?
4877680	4878680	Yes.
4878680	4879680	Monday, January 27th.
4879680	4880680	Yeah.
4880680	4881680	So what is that?
4881680	4882680	One day after your death?
4882680	4883680	It's the Monday.
4883680	4884680	Yeah, it's the day after.
4884680	4887680	Libor was not anywhere near done at that point.
4887680	4891680	In fact, what had happened with Libor is that a bunch of people had just been arrested
4891680	4894680	in the UK because of Libor.
4894680	4895680	Right.
4895680	4896680	And anyway, let's get...
4896680	4897680	We'll come back to that.
4897680	4898680	So you're...
4898680	4899680	Do you think that...
4899680	4900680	That means anything?
4900680	4901680	I think your dad was...
4901680	4903680	No, I mean, the investigation is starting on 27.
4903680	4905680	Do you see anything in that?
4905680	4906680	It's a hell of a coincidence.
4906680	4911680	It is, right?
4911680	4912680	They got into broken board.
4912680	4915680	But what we know is that Faisola handled this trade.
4915680	4917680	And my dad, we know for a fact that he went to Anchu...
4917680	4918680	Let's come back to that.
4918680	4920680	And he said no about this trade.
4920680	4921680	He said no.
4921680	4923680	And Faisola went around his back.
4923680	4926680	He went around my dad's back and ran Anchu's back.
4926680	4927680	He did not...
4927680	4930680	He did not go through the proper channels.
4930680	4933680	Faisola has a very different take on that.
4933680	4934680	And...
4934680	4935680	No shit.
4935680	4936680	He's under 16 fucking indictments from law.
4936680	4937680	And he's gonna...
4937680	4938680	Yeah, but that stuff is just nonsense.
4938680	4939680	It's not nonsense.
4939680	4940680	It's not nonsense.
4940680	4941680	It's not nonsense.
4941680	4942680	Well, because Italian...
4942680	4943680	I hear what you're saying.
4943680	4944680	Okay.
4944680	4945680	There's...
4945680	4946680	As long as I'm clear.
4946680	4947680	Okay.
4947680	4948680	You're clear.
4948680	4950680	But look, what we can stipulate here is that your dad killed himself.
4950680	4951680	Right?
4951680	4952680	We know that.
4952680	4955680	And we know that he was worried about stuff at work.
4955680	4959680	And so it's not a question of was he worried about stuff at work.
4959680	4960680	We know he was.
4960680	4962680	But you're saying he's worried about his own culpability.
4962680	4963680	And I'm saying...
4963680	4964680	I'm not saying that.
4964680	4965680	I'm saying...
4965680	4966680	Yeah, you just said that he was...
4966680	4970680	He expressed his worry about how culpable he was in whatever this trade may be.
4970680	4973680	And I'm saying that he's not culpable in anything, as we all know.
4973680	4974680	I'm not saying he's culpable.
4974680	4979680	I mean, looking back, again, hindsight, there's absolutely nothing putting him in any terrible
4979680	4983680	trades or any kind of money laundering schemes or basket trades.
4983680	4984680	I'm not saying he's culpable.
4984680	4986680	I'm saying he's worried he's culpable.
4986680	4989680	But he knows he's not culpable, because he knows he has done nothing wrong.
4989680	4991680	So that worries the paradox.
4991680	4995680	Well, we'll come back to that, because we know the way his psychologist...
4995680	4997680	What he told his psychologist and his doctor also.
4997680	4998680	Okay.
4998680	4999680	But we're going to come back to all of this.
4999680	5000680	Okay.
5000680	5001680	I promise.
5001680	5002680	They go off to Virgin Gorda in the Caribbean.
5002680	5005680	They spend a couple of days at a resort.
5005680	5007680	And then go with...
5007680	5013680	During which, when Bill phones into a board meeting about problems with the Fed, then they
5013680	5018680	join Michael Morandy, his wife and some others, and the Morandy's 47-foot sailboat.
5018680	5019680	They swim.
5019680	5020680	They snorkel.
5020680	5021680	They drink.
5021680	5022680	They smoke.
5022680	5023680	They run up cigarettes.
5023680	5024680	They search boats.
5024680	5025680	They ask for a half-soaked cigarette.
5025680	5026680	They drink some more.
5026680	5029680	Your mom tries to convince Bill to buy a sailboat.
5029680	5031680	Bill kind of goes along with it.
5031680	5034680	New Year's Day, motorboat takes them to the airport.
5034680	5039680	Bill gets sick and pukes.
5040680	5045680	And at this time, a couple of your dad's friends who've been spending time with him started
5045680	5049680	looking, thinking that it was a little weird that they didn't...
5049680	5052680	They felt that they didn't know your dad that well.
5052680	5053680	They knew him.
5053680	5062680	He's a great friend, a loyal friend, like a brilliant, ethical, fascinating, but they
5062680	5063680	didn't know him.
5063680	5064680	They didn't know his emotions.
5064680	5067680	And some of this, I think, is probably just men being men, right?
5067680	5068680	Right.
5068680	5074680	This is something that more than one friend, very close friend, who I talked to said.
5074680	5079680	And they used words like, they didn't really know him.
5079680	5080680	Not an emotional level.
5080680	5081680	Yeah, but you know what?
5081680	5082680	Whatever.
5082680	5083680	It's just a bunch of bullshit.
5083680	5085680	Because everyone thinks they know someone.
5085680	5089680	And then when someone does something unexpected, like a suicide, you look back and think,
5089680	5091680	I never really knew the guy, because I didn't see that coming.
5091680	5092680	No, it's not that.
5092680	5094680	If somebody saw it coming, they could say, oh, I knew him well.
5094680	5095680	I saw it coming.
5095680	5096680	Fair enough.
5096680	5097680	Right?
5097680	5098680	No, I don't think it's quite that simple.
5098680	5099680	But fair enough.
5099680	5102680	I think it's quite, I think it is that simple.
5102680	5103680	They get back to London.
5103680	5104680	And they distance themselves from this person.
5104680	5107680	Oh, I didn't know this person, because I did not see this person.
5107680	5109680	They're not saying that in that context.
5109680	5111680	They're not saying, oh, I didn't see this person.
5111680	5112680	Of course, it's all in that context.
5112680	5113680	You're right.
5113680	5115680	I mean, I'm obviously talking to all these people.
5115680	5116680	Yes, in that context.
5116680	5118680	In the context of them having killed themselves a few weeks later.
5118680	5119680	Right.
5119680	5120680	But let's just leave it.
5120680	5121680	I hear what you're saying.
5121680	5122680	Okay.
5122680	5123680	Yeah.
5123680	5128680	Come back to London.
5128680	5132680	He tells Ola that they're going to New York for another DVD sale.
5132680	5133680	Board meeting.
5133680	5135680	They're going to do the wills.
5135680	5140680	He tells Ola that he has to meet with the feds when he's there.
5140680	5143680	That, I think, has been kind of mis-transposed.
5143680	5145680	And he actually meant meet with the fed.
5145680	5146680	Capital F.
5146680	5147680	Right.
5147680	5149680	Because he'd been having phone conversations with the fed.
5149680	5151680	Is this the Mark Stein stuff?
5151680	5152680	No.
5152680	5153680	That's not Mark Stein.
5153680	5154680	This is separate.
5154680	5157680	And this is, we'll come back to this.
5157680	5161680	So, I just told you, Monty Deposky has collapsed at this point.
5161680	5163680	Faisal, their criminal investigation is in Italy.
5163680	5168680	The Germans are about to start a big new investigation on Monday, January 27th.
5168680	5169680	Okay.
5169680	5170680	Friday, January 24th.
5170680	5174680	Anshu is in Davos partying.
5174680	5178680	The world is good.
5178680	5181680	My favorite line in the book is in this section.
5181680	5186680	And it describes the party that Deutsche Bank threw hours before your dad killed himself.
5186680	5187680	In Davos?
5187680	5188680	Yeah.
5188680	5189680	And I was there.
5189680	5190680	You were there?
5190680	5191680	Yeah.
5191680	5193680	With Anshu and his wife.
5193680	5198680	And it's a happy scene.
5198680	5200680	Anshu's wife really humanizes him.
5200680	5206680	Ackerman is there and making peace after this huge violent falling out.
5206680	5208680	Bald men's heads.
5208680	5210680	Bald men's heads shine with sweat.
5210680	5213680	Which I just obsessed with that line.
5213680	5215680	Party goes into the early hours of the following morning.
5215680	5216680	Is that your line?
5216680	5217680	Yeah, that's mine.
5217680	5218680	That's pretty good.
5218680	5219680	I thought that was Anshu's.
5219680	5221680	I figured it was quitting Anshu.
5221680	5222680	Okay.
5222680	5226680	A few hundred miles to the northwest.
5226680	5228680	Dance with sweat.
5228680	5230680	Bill and Alde go out to dinner.
5230680	5231680	I could improve on it just a little bit.
5231680	5234680	Bald heads men dance with sweat.
5234680	5236680	Bill and Alde go out to dinner.
5236680	5237680	It's a no.
5237680	5241680	And then for the final time he falls asleep.
5241680	5243680	And sorry, is that it again?
5243680	5245680	For the final time he falls asleep.
5245680	5246680	Okay.
5246680	5247680	Wait, what was the line before that?
5247680	5248680	I'm not reading it.
5248680	5249680	You didn't hear it.
5249680	5252680	There was no line before it as far as I thought.
5252680	5254680	Okay, can we take a break for a sec?
5254680	5255680	Yeah.
5255680	5256680	Okay.
5256680	5258680	This is in part one.
5258680	5259680	Yeah.
5259680	5263680	That was more an emotionally exhausting than I thought.
5263680	5264680	Okay.
